0.139666000,-0.247595000,0.223486000,0.803842633,0.122994613,-0.531843874,0.236329092
0.138571000,-0.248538000,0.222757000,0.804073623,0.123000845,-0.531792379,0.235654973
0.137537000,-0.249431000,0.221914000,0.803993118,0.123559847,-0.532015011,0.235134128
0.136572000,-0.250311000,0.221271000,0.804166236,0.123429869,-0.532021073,0.234596058
0.135575000,-0.251227000,0.220520000,0.804277130,0.123702125,-0.531910179,0.234323802
0.134603000,-0.252118000,0.219781000,0.804504404,0.123708687,-0.531861751,0.233649101
0.133620000,-0.253045000,0.218986000,0.804551980,0.124383731,-0.531635329,0.233642196
0.132577000,-0.253845000,0.218300000,0.804527070,0.124537677,-0.531980916,0.232858039
0.131697000,-0.254693000,0.217615000,0.804635117,0.124810331,-0.531872868,0.232585384
0.130601000,-0.255547000,0.216877000,0.804544850,0.125364775,-0.532104632,0.232068778
0.129628000,-0.256399000,0.216113000,0.804767079,0.125371307,-0.532060953,0.231393877
0.128481000,-0.257384000,0.215342000,0.804872829,0.125644119,-0.531955203,0.231121065
0.127573000,-0.258214000,0.214615000,0.805093356,0.125651201,-0.531912891,0.230445524
0.126595000,-0.258995000,0.213917000,0.804882123,0.126468996,-0.532087091,0.230333866
0.125588000,-0.259882000,0.213108000,0.805152167,0.126612439,-0.531995280,0.229521893
0.124538000,-0.260783000,0.212362000,0.805001248,0.127025778,-0.532287066,0.229146072
0.123696000,-0.261536000,0.211668000,0.805153815,0.127435079,-0.532134499,0.228736771
0.122680000,-0.262388000,0.211009000,0.805318597,0.127305556,-0.532147636,0.228197605
0.121630000,-0.263257000,0.210207000,0.805469320,0.127715539,-0.531996913,0.227787623
0.120572000,-0.264125000,0.209509000,0.805314233,0.128126040,-0.532292550,0.227414480
0.119623000,-0.264962000,0.208792000,0.805526718,0.128133048,-0.532257668,0.226738624
0.118732000,-0.265757000,0.208100000,0.805738182,0.128140320,-0.532223472,0.226062416
0.117644000,-0.266685000,0.207325000,0.805771523,0.128816834,-0.532012863,0.226054838
0.116519000,-0.267592000,0.206546000,0.805725042,0.128958285,-0.532376865,0.225281581
0.115635000,-0.268402000,0.205826000,0.805868912,0.129368523,-0.532232995,0.224871342
0.114645000,-0.269241000,0.205113000,0.805964141,0.129642254,-0.532137766,0.224597611
0.113496000,-0.270236000,0.204228000,0.806217950,0.129787193,-0.532060910,0.223783577
